start_time,end_time,duration,mean_pitch,median_pitch
0.37151927437641724,0.5108390022675737,0.1393197278911565,227.31958762886597,227.31958762886597
1.0216780045351475,1.1377777777777778,0.11609977324263032,225.0,225.0
1.6486167800453515,1.787936507936508,0.13931972789115643,142.25806451612902,142.25806451612902
2.2523356009070294,2.391655328798186,0.13931972789115665,142.12779156327542,142.25806451612902
2.647074829931973,2.809614512471655,0.16253968253968232,141.91609801488832,142.25806451612902
4.31891156462585,4.458231292517007,0.13931972789115665,226.9882179675994,227.31958762886597
4.9458503401360545,5.061950113378685,0.1160997732426301,142.25806451612902,142.25806451612902
6.594467120181406,6.710566893424036,0.1160997732426301,84.37527419496358,84.48275862068965
7.244625850340136,7.523265306122449,0.2786394557823124,94.60800215239784,94.63519313304721
8.010884353741497,8.150204081632653,0.13931972789115576,226.65684830633285,227.31958762886597
8.661043083900227,8.777142857142858,0.11609977324263099,227.31958762886597,227.31958762886597
9.682721088435374,9.822040816326531,0.13931972789115754,94.45043692630568,94.63519313304721
10.750839002267574,10.866938775510205,0.11609977324263099,141.3337694026168,141.80210918114142
11.052698412698414,11.168798185941043,0.11609977324262921,123.91554589107871,123.79541448245101
12.654875283446712,12.770975056689343,0.11609977324263099,84.48275862068965,84.48275862068965
12.910294784580499,13.119274376417234,0.20897959183673542,93.93973483026556,93.82978723404256
13.676553287981859,13.79265306122449,0.11609977324263099,94.63519313304721,94.63519313304721
14.675011337868481,14.814331065759637,0.13931972789115576,225.9941089837997,225.0
15.32517006802721,15.487709750566893,0.16253968253968232,227.31958762886597,227.31958762886597
15.975328798185942,16.091428571428573,0.11609977324263099,84.32153198210055,84.32153198210055
16.253968253968253,16.486167800453515,0.23219954648526198,94.02029802084925,94.23076923076923
19.249342403628116,19.504761904761907,0.2554195011337903,226.3504350924214,227.31958762886597
19.551201814058956,19.736961451247165,0.18575963718820887,226.5463917525773,227.31958762886597
20.619319727891156,20.78185941043084,0.1625396825396841,250.15878623271897,250.5681818181818
21.43201814058957,21.59455782312925,0.16253968253968054,224.49634712381828,224.50685779155793
22.0821768707483,22.407256235827663,0.32507936507936463,170.3166368515205,170.93023255813952
23.103854875283446,23.219954648526077,0.11609977324263099,170.93023255813952,170.93023255813952
23.73079365079365,23.84689342403628,0.11609977324263099,142.25806451612902,142.25806451612902
24.706031746031748,24.822131519274375,0.11609977324262744,169.6153846153846,169.6153846153846
25.379410430839002,25.495510204081633,0.11609977324263099,141.34615384615384,141.34615384615384
25.75092970521542,26.308208616780046,0.5572789115646266,169.72378429310788,169.6153846153846
27.190566893424037,27.329886621315193,0.13931972789115576,111.36363636363636,111.36363636363636
28.63020408163265,28.908843537414967,0.2786394557823151,141.8859864183816,142.25806451612902
29.396462585034012,29.628662131519274,0.23219954648526198,94.23076923076924,94.23076923076923
31.161179138321994,31.277278911564625,0.11609977324263099,225.0,225.0
31.764897959183674,31.880997732426305,0.11609977324263099,227.31958762886597,227.31958762886597
33.45995464852608,33.57605442176871,0.11609977324263099,94.23076923076923,94.23076923076923
34.11011337868481,34.22621315192744,0.11609977324263099,112.11928934010153,111.92893401015229
36.014149659863946,36.24634920634921,0.23219954648526198,227.1713895916366,227.31958762886597
37.70920634920635,37.8485260770975,0.13931972789115576,225.25052373317945,225.0
38.59156462585034,38.800544217687076,0.2089795918367372,169.61538461538458,169.6153846153846
39.47392290249433,39.65968253968254,0.18575963718821242,170.49477525106136,170.93023255813952
39.84544217687075,39.96154195011338,0.11609977324263099,141.34615384615384,141.34615384615384
40.07764172335601,40.379501133786846,0.3018594104308363,169.61538461538458,169.6153846153846
40.49560090702948,40.63492063492063,0.13931972789115576,225.9941089837997,225.0
41.07609977324263,41.19219954648526,0.11609977324263099,169.6153846153846,169.6153846153846
42.14421768707483,42.353197278911566,0.2089795918367372,169.61538461538458,169.6153846153846
43.51419501133787,43.653514739229024,0.13931972789115576,111.2922100700765,111.36363636363636
44.35011337868481,44.489433106575966,0.13931972789115576,141.2456107559431,141.34615384615384
44.535873015873015,44.88417233560091,0.34829931972789296,141.85910359801488,142.25806451612902
44.977052154195015,45.11637188208617,0.13931972789115576,141.2691122882098,141.34615384615384
45.7665306122449,45.88263038548753,0.11609977324263099,94.23076923076923,94.23076923076923
46.021950113378686,46.13804988662132,0.11609977324263099,94.09710856519366,94.23076923076923
46.602448979591834,46.90430839002268,0.3018594104308434,94.43298118190826,94.43298118190822
47.391927437641726,47.50802721088435,0.11609977324262388,227.722293814433,227.31958762886597
48.01886621315193,48.134965986394555,0.11609977324262388,226.07556891770105,225.90711912423714
49.0637641723356,49.179863945578234,0.11609977324263099,94.14908934093899,94.23076923076923
49.295963718820865,49.412063492063496,0.11609977324263099,94.23076923076923,94.23076923076923
49.48172335600907,49.73714285714286,0.25541950113378675,93.8977502843352,94.03027823240589
49.87646258503401,49.99256235827664,0.11609977324263099,112.5,112.5
52.33777777777778,52.47709750566894,0.13931972789115576,170.05823487666748,169.6153846153846
53.59165532879818,53.730975056689346,0.13931972789116287,228.34131075110457,229.6875
54.84553287981859,55.12417233560091,0.27863945578231863,141.54599976441494,141.34615384615384
55.240272108843534,55.356371882086165,0.11609977324263099,142.25806451612902,142.25806451612902
55.635011337868484,55.75111111111111,0.11609977324262388,170.93023255813952,170.93023255813952
56.21551020408163,56.35482993197279,0.13931972789115576,170.93023255813952,170.93023255813952
56.65668934240363,56.77278911564626,0.11609977324263099,226.5463917525773,227.31958762886597
56.842448979591836,57.00498866213152,0.16253968253968054,226.159793814433,226.159793814433
57.46938775510204,57.58548752834467,0.11609977324263099,170.27280858676207,170.27280858676207
58.096326530612245,58.37496598639456,0.27863945578231153,141.073661681027,141.34615384615384
58.746485260770974,59.00190476190476,0.25541950113378675,169.29169113329417,169.6153846153846
59.88426303854875,60.02358276643991,0.13931972789115576,111.34080402738452,111.36363636363636
60.13968253968254,60.279002267573695,0.13931972789115576,111.92893401015228,111.92893401015229
62.09015873015873,62.299138321995464,0.2089795918367372,170.9886067197157,169.6153846153846
63.39047619047619,63.901315192743766,0.5108390022675735,227.21873599282836,227.31958762886597
64.59791383219955,65.22485260770975,0.6269387755101974,171.6294216368505,170.93023255813952
67.0592290249433,67.19854875283447,0.13931972789116287,227.31958762886597,227.31958762886597
67.68616780045352,67.82548752834467,0.13931972789114866,227.22352285157086,227.31958762886597
68.33632653061224,68.45242630385488,0.1160997732426381,84.48275862068965,84.48275862068965
